transaction_id,customer_id,transaction_date,channel,payment_method,product_category,quantity,unit_price,transaction_amount
T0007557,C01246,2024-01-11,Web,Credit Card,Electronics,2,2300.74,4601.48
T0008443,C01393,2024-01-11,Web,Debit Card,Books,2,1782.07,3564.13
T0003872,C00648,2024-01-11,Mobile App,Credit Card,Electronics,3,559.16,1677.49
T0003506,C00587,2024-01-11,Web,Credit Card,Clothing,4,539.52,2158.07
T0000287,C00046,2024-01-12,Web,Wallet,Toys,1,810.03,810.03
T0003493,C00585,2024-01-12,Web,Credit Card,Electronics,2,438.3,876.6
T0004450,C00741,2024-01-12,Web,Wallet,Beauty,1,1751.27,1751.27
T0000464,C00074,2024-01-12,Web,Credit Card,Sports,1,1701.31,1701.31
T0001989,C00325,2024-01-13,Web,Cash,Sports,1,1436.86,1436.86
T0004550,C00757,2024-01-13,Web,Credit Card,Home & Kitchen,1,1920.96,1920.96
T0001262,C00207,2024-01-13,Web,Cash,Sports,4,206.03,824.13
T0002531,C00418,2024-01-13,Web,Debit Card,Clothing,2,414.99,829.98
T0008476,C01398,2024-01-14,Web,Credit Card,Toys,2,719.7,1439.39
T0000896,C00147,2024-01-14,Web,Cash,Beauty,1,1512.85,1512.85
T0002930,C00489,2024-01-14,Web,Credit Card,Clothing,3,588.9,1766.7
T0001753,C00289,2024-01-16,Web,Debit Card,Electronics,1,1321.29,1321.29
T0000928,C00152,2024-01-16,Web,Cash,Electronics,2,911.16,1822.31
T0001341,C00221,2024-01-16,Web,Cash,Beauty,1,2704.55,2704.55
T0003915,C00655,2024-01-18,Web,Credit Card,Sports,2,977.33,1954.67
T0005824,C00961,2024-01-18,In-Store,Credit Card,Books,1,2586.88,2586.88
T0006786,C01124,2024-01-18,In-Store,Credit Card,Beauty,1,1174.53,1174.53
T0001166,C00191,2024-01-18,Mobile App,Debit Card,Home & Kitchen,1,1191.44,1191.44
T0002695,C00446,2024-01-19,Mobile App,Credit Card,Electronics,3,717.09,2151.27
T0000886,C00144,2024-01-19,Web,Debit Card,Toys,1,300.95,300.95
T0003756,C00630,2024-01-19,Mobile App,Credit Card,Beauty,1,2346.32,2346.32
T0000582,C00092,2024-01-19,Mobile App,Debit Card,Electronics,2,1048.44,2096.87
T0002372,C00390,2024-01-20,Mobile App,Debit Card,Books,1,3773.59,3773.59
T0002846,C00474,2024-01-20,Web,Debit Card,Electronics,1,1066.12,1066.12
T0008100,C01335,2024-01-20,,Credit Card,Books,2,351.36,702.73
T0004268,C00713,2024-01-20,Mobile App,Debit Card,Home & Kitchen,1,2454.1,2454.1
T0004925,C00821,2024-01-22,Web,Credit Card,Clothing,2,1921.77,3843.55
T0003013,C00503,2024-01-23,Mobile App,Debit Card,Electronics,1,3124.58,3124.58
T0001932,C00317,2024-01-23,Mobile App,Cash,Clothing,2,545.1,1090.2
T0001802,C00296,2024-01-24,Web,Debit Card,Beauty,1,1621.08,1621.08
T0008032,C01325,2024-01-24,Web,Credit Card,Sports,2,1449.1,2898.21
T0005001,C00833,2024-01-24,Web,Cash,Sports,4,355.33,1421.32
T0009711,C00012,2024-01-24,Web,Credit Card,Beauty,6,264.99,1589.93
T0009327,C01550,2024-01-24,Mobile App,Credit Card,Electronics,1,2896.55,2896.55
T0009293,C01543,2024-01-25,In-Store,Credit Card,Electronics,1,1593.19,1593.19
T0003474,C00582,2024-01-25,Mobile App,Wallet,Home & Kitchen,1,2047.29,2047.29
T0009604,C01595,2024-01-26,Mobile App,Debit Card,Toys,2,1914.06,3828.11
T0009608,C01596,2024-01-27,Mobile App,Cash,Beauty,1,1345.37,1345.37
T0005579,C00929,2024-01-27,Web,Cash,Clothing,1,624.39,624.39
T0004622,C00768,2024-01-27,Web,Cash,Electronics,1,3417.88,3417.88
T0003446,C00577,2024-01-27,Mobile App,Credit Card,Sports,3,809.21,2427.64
T0009290,C01543,2024-01-29,Web,Credit Card,Clothing,2,308.95,617.91
T0001361,C00224,2024-01-29,Mobile App,Wallet,Books,1,1356.6,1356.6
T0007993,C01320,2024-01-29,In-Store,,Beauty,1,904.23,904.23
T0000628,C00099,2024-01-29,Mobile App,Debit Card,Toys,4,338.33,1353.32
T0003264,C00543,2024-01-30,Mobile App,Debit Card,Sports,2,1082.04,2164.08
T0008014,C01322,2024-01-30,In-Store,Credit Card,Beauty,1,1780.52,1780.52
T0002099,C00342,2024-01-30,Web,Cash,Home & Kitchen,2,556.66,1113.32
T0007221,C01192,2024-01-31,Web,Debit Card,Books,1,2428.92,2428.92
T0006348,C01047,2024-02-01,In-Store,Cash,Electronics,1,442.55,442.55
T0001373,C00227,2024-02-02,Web,Debit Card,Toys,1,1463.02,1463.02
T0008103,C01336,2024-02-02,Mobile App,Cash,Books,2,581.98,1163.96
T0002038,C00332,2024-02-03,Web,Credit Card,Books,5,189.94,949.69
T0007856,C01294,2024-02-04,Mobile App,Cash,Electronics,1,2801.88,2801.88
T0009882,C00039,2024-04-02,Web,Debit Card,Toys,3,845.34,2536.02
T0004534,C00755,2024-02-05,Web,Cash,Books,1,1583.17,1583.17
T0002425,C00400,2024-02-05,Web,Debit Card,Sports,1,1237.39,1237.39
T0008307,C01369,2024-02-05,Mobile App,Cash,Sports,2,850.8,1701.6
T0006147,C01016,2024-02-06,In-Store,Credit Card,Sports,2,1186.75,2373.5
T0002385,C00393,2024-02-06,Web,Credit Card,Toys,1,1801.69,1801.69
T0009171,C01523,2024-02-06,Web,Wallet,Home & Kitchen,1,2144.57,2144.57
T0002103,C00343,2024-02-07,Web,Cash,Home & Kitchen,4,37.19,148.77
T0003567,C00597,2024-02-07,Mobile App,Credit Card,Clothing,1,1573.29,1573.29
T0006037,C00997,2024-02-08,Web,Credit Card,Electronics,1,1306.1,1306.1
T0002779,C00461,2024-02-09,Mobile App,Debit Card,Toys,1,1008.89,1008.89
T0006983,C01156,2024-02-09,Mobile App,Cash,Beauty,2,631.25,1262.51
T0008960,C01484,2024-02-09,,Debit Card,Toys,2,1326.78,2653.56
T0005718,C00948,2024-02-09,Mobile App,Credit Card,Toys,3,709.7,2129.11
T0006213,C01027,2024-02-10,Mobile App,Debit Card,Sports,3,511.38,1534.15
T0003232,C00538,2024-02-10,In-Store,Credit Card,Electronics,3,762.3,2286.91
T0000155,C00025,2024-02-11,In-Store,Debit Card,Clothing,1,3255.75,3255.75
T0005856,C00966,2024-02-11,Web,Credit Card,Books,1,975.67,975.67
T0009969,C00053,2024-02-11,Mobile App,Credit Card,Books,2,1419.06,2838.12
T0004400,C00735,2024-02-11,Web,Credit Card,Home & Kitchen,2,706.53,1413.05
T0000932,C00153,2024-02-12,Mobile App,Cash,Beauty,2,1023.54,2047.08
T0006360,C01049,2024-02-12,Mobile App,Debit Card,Electronics,1,523.23,523.23
T0009413,C01563,2024-02-13,Web,Credit Card,Home & Kitchen,1,818.46,818.46
T0001919,C00314,2024-02-13,Web,Debit Card,Sports,1,921.52,921.52
T0004217,C00706,2024-02-13,Web,Cash,Toys,1,1259.09,1259.09
T0008113,C01337,2024-02-13,In-Store,Debit Card,Sports,1,895.36,895.36
T0004584,C00763,2024-02-13,Web,Credit Card,Toys,4,608.24,2432.95
T0003369,C00562,2024-02-14,Web,Wallet,Sports,3,319.85,959.55
T0000285,C00046,2024-02-15,In-Store,Cash,Toys,2,455.83,911.66
T0005362,C00896,2024-02-15,Mobile App,Cash,Sports,1,568.23,568.23
T0003391,C00566,2024-02-15,Mobile App,Credit Card,Toys,2,1499.16,2998.32
T0005218,C00871,2024-02-16,In-Store,Credit Card,Electronics,1,1666.81,1666.81
T0003985,C00668,2024-02-16,In-Store,Debit Card,Home & Kitchen,1,1605.16,1605.16
T0000231,C00037,2024-02-16,In-Store,Cash,Toys,1,1376.88,1376.88
T0009661,C00004,2024-02-17,Web,Credit Card,Beauty,2,852.74,1705.48
T0005282,C00882,2024-02-17,Web,Cash,Home & Kitchen,3,310.39,931.18
T0006326,C01044,2024-02-17,Mobile App,Credit Card,Clothing,1,4259.73,4259.73
T0001152,C00189,2024-02-17,Web,Credit Card,Books,1,1239.96,1239.96
T0009546,C01583,2024-02-18,Web,Debit Card,Electronics,1,1445.54,1445.54
T0000169,C00027,2024-02-18,In-Store,Credit Card,Electronics,1,2620.85,2620.85
T0007246,C01196,2024-02-19,In-Store,Credit Card,Books,1,1847.11,1847.11
T0001510,C00249,2024-02-19,Mobile App,Debit Card,Toys,1,1621.27,1621.27
T0004596,C00764,2024-02-19,In-Store,Credit Card,Electronics,2,710.3,1420.6
T0001866,C00305,2024-02-20,Web,Debit Card,Home & Kitchen,4,257.82,1031.29
T0001095,C00178,2024-02-20,In-Store,Wallet,Sports,2,549.85,1099.7
T0001150,C00189,2024-02-22,Mobile App,Credit Card,Sports,1,2518.99,2518.99
T0009634,C01599,2024-02-22,Mobile App,Credit Card,Sports,1,1971.45,1971.45
T0003989,C00668,2024-02-22,Web,Debit Card,Toys,1,1111.68,1111.68
T0000103,C00017,2024-02-22,In-Store,Credit Card,Books,2,928.5,1857.0
T0005182,C00865,2024-02-23,Mobile App,Debit Card,Sports,1,988.28,988.28
T0004476,C00746,2024-02-23,Mobile App,Cash,Home & Kitchen,1,1680.12,1680.12
T0009137,C01515,2024-02-23,Web,Debit Card,Electronics,1,773.65,773.65
T0005831,C00963,2024-02-23,Mobile App,Debit Card,Clothing,2,1060.74,2121.48
T0009909,C00043,2024-02-23,Mobile App,Debit Card,Electronics,1,1184.16,1184.16
T0007604,C01255,2024-02-24,Web,Cash,Toys,4,668.31,2673.23
T0001897,C00311,2024-02-24,In-Store,Debit Card,Beauty,1,1710.95,1710.95
T0007491,C01236,2024-02-24,Web,Debit Card,Electronics,3,550.63,1651.88
T0001803,C00296,2024-02-25,Mobile App,Debit Card,Electronics,1,910.74,910.74
T0002600,C00429,2024-02-25,,Credit Card,Home & Kitchen,1,1519.12,1519.12
T0007278,C01201,2024-02-26,In-Store,Cash,Books,1,335.46,335.46
T0002497,C00412,2024-02-26,Web,Wallet,Electronics,2,599.24,1198.48
T0002488,C00411,2024-02-26,Web,Debit Card,Clothing,4,270.51,1082.04
T0005392,C00901,2024-02-27,In-Store,Wallet,Sports,1,1010.29,1010.29
T0003888,C00651,2024-02-27,Mobile App,Debit Card,Beauty,2,797.29,1594.57
T0009648,C00002,2024-02-27,Mobile App,Credit Card,Sports,2,773.42,1546.83
T0000018,C00003,2024-02-28,Mobile App,Credit Card,Sports,2,935.82,1871.64
T0008914,C01476,2024-02-28,Mobile App,Cash,Sports,1,1650.82,1650.82
T0000831,C00136,2024-02-28,Web,Wallet,Beauty,1,2307.27,2307.27
T0008525,C01408,2024-02-29,Web,Debit Card,Home & Kitchen,1,1027.55,1027.55
T0002289,C00376,2024-02-29,Web,Wallet,Toys,1,627.73,627.73
T0000772,C00127,2024-03-02,Mobile App,Credit Card,Toys,1,3876.74,3876.74
T0002087,C00340,2024-03-02,,Credit Card,Books,2,2071.82,4143.63
T0005692,C00944,2024-03-02,Web,Credit Card,Beauty,1,1057.61,1057.61
T0009593,C01593,2024-03-04,Web,Credit Card,Books,1,2815.39,2815.39
T0008594,C01418,2024-03-05,Web,Wallet,Clothing,2,821.44,1642.88
T0008091,C01334,2024-03-05,Web,Credit Card,Electronics,1,577.67,577.67
T0006980,C01155,2024-03-05,Mobile App,Debit Card,Home & Kitchen,2,1053.42,2106.83
T0007383,C01220,2024-03-06,Web,Cash,Sports,2,1154.09,2308.18
T0000972,C00160,2024-03-06,Mobile App,Debit Card,Toys,1,1860.16,1860.16
T0001901,C00312,2024-03-06,In-Store,Credit Card,Home & Kitchen,3,305.38,916.15
T0006702,C01110,2024-03-06,Web,Debit Card,Electronics,2,295.49,590.97
T0006470,C01067,2024-03-06,Web,Wallet,Clothing,1,1068.5,1068.5
T0002517,C00415,2024-03-06,Web,Debit Card,Beauty,1,791.62,791.62
T0005329,C00890,2024-03-07,Web,Cash,Sports,4,253.68,1014.72
T0008344,C01375,2024-03-08,Mobile App,Wallet,Books,1,1542.81,1542.81
T0002301,C00377,2024-03-08,Web,Wallet,Toys,1,830.19,830.19
T0009139,C01516,2024-03-08,Web,Cash,Books,4,258.63,1034.5
T0000686,C00110,2024-03-09,Web,Credit Card,Beauty,2,2011.52,4023.04
T0002500,C00413,2024-03-09,Mobile App,Credit Card,Clothing,1,3175.76,3175.76
T0007463,C01231,2024-03-11,Web,Wallet,Books,5,561.86,2809.28
T0009201,C01529,2024-03-12,Mobile App,Credit Card,Home & Kitchen,3,227.73,683.18
T0008246,C01358,2024-03-13,Mobile App,Cash,Books,1,289.93,289.93
T0001769,C00292,2024-03-14,In-Store,Debit Card,Toys,2,119.85,239.7
T0001307,C00215,2024-03-15,In-Store,Debit Card,Sports,1,783.55,783.55
T0003236,C00539,2024-03-15,In-Store,Debit Card,Toys,1,1453.69,1453.69
T0004805,C00797,2024-03-16,Web,Cash,Electronics,1,2249.75,2249.75
T0004885,C00812,2024-03-16,Web,Cash,Clothing,1,1858.42,1858.42
T0002237,C00367,2024-03-16,Web,Debit Card,Clothing,2,433.84,867.67
T0003167,C00530,2024-03-17,In-Store,Cash,Electronics,1,2345.39,2345.39
T0008886,C01470,2024-03-17,Web,Cash,Electronics,2,925.61,1851.23
T0003874,C00648,2024-03-17,In-Store,Wallet,Electronics,1,1144.73,1144.73
T0001139,C00186,2024-03-17,Web,Credit Card,Beauty,1,564.33,564.33
T0001174,C00192,2024-03-18,Web,Debit Card,Beauty,2,1121.75,2243.51
T0004942,C00824,2024-03-18,Web,Credit Card,Toys,1,976.14,976.14
T0001136,C00185,2024-03-20,Mobile App,Debit Card,Electronics,4,450.35,1801.41
T0005347,C00893,2024-03-20,In-Store,Debit Card,Home & Kitchen,1,2395.09,2395.09
T0004391,C00734,2024-03-21,Web,Credit Card,Books,5,309.92,1549.61
T0009156,C01520,2024-03-21,Mobile App,,Books,1,3168.91,3168.91
T0006611,C01091,2024-03-21,Web,Credit Card,Beauty,1,1725.1,1725.1
T0009306,C01547,2024-03-21,Web,Debit Card,Toys,1,345.99,345.99
T0005025,C00837,2024-03-22,Web,Credit Card,Clothing,1,2602.5,2602.5
T0000252,C00040,2024-03-24,Mobile App,Debit Card,Sports,1,555.79,555.79
T0003338,C00556,2024-03-24,Mobile App,Credit Card,Electronics,1,1340.63,1340.63
T0000685,C00109,2024-03-24,Web,Cash,Clothing,1,1579.93,1579.93
T0005370,C00898,2024-03-25,Web,Wallet,Beauty,1,1329.81,1329.81
T0005187,C00866,2024-03-25,Web,Credit Card,Electronics,1,1618.14,1618.14
T0000853,C00139,2024-03-25,Mobile App,Credit Card,Sports,2,1527.19,3054.37
T0003773,C00633,2024-03-25,Web,Credit Card,Clothing,1,3188.99,3188.99
T0006279,C01038,2024-03-26,Web,Debit Card,Sports,3,306.68,920.04
T0007084,C01170,2024-03-27,Web,Credit Card,Sports,2,995.2,1990.41
T0002260,C00372,2024-03-28,,Credit Card,Clothing,1,829.79,829.79
T0004976,C00829,2024-03-28,Web,Debit Card,Beauty,1,2098.13,2098.13
T0007479,C01234,2024-03-29,Web,Debit Card,Books,1,1492.95,1492.95
T0006889,C01143,2024-03-29,In-Store,Debit Card,Home & Kitchen,2,361.88,723.76
T0006431,C01059,2024-03-29,Web,Cash,Electronics,1,3696.48,3696.48
T0003657,C00614,2024-03-30,Web,Debit Card,Clothing,2,585.12,1170.24
T0003647,C00611,2024-03-31,Mobile App,Credit Card,Toys,2,354.52,709.05
T0002220,C00365,2024-03-31,Mobile App,Debit Card,Clothing,1,2846.07,2846.07
T0004799,C00797,2024-03-31,Web,Cash,Sports,2,1009.68,2019.36
T0001554,C00255,2024-03-31,In-Store,Cash,Clothing,1,2198.86,2198.86
T0007616,C01258,2024-04-01,Web,Cash,Electronics,1,1174.68,1174.68
T0008881,C01469,2024-04-02,Mobile App,Wallet,Toys,1,1080.88,1080.88
T0001123,C00184,2024-04-02,Web,Cash,Beauty,1,2310.93,2310.93
T0009669,C00005,2024-04-03,In-Store,Wallet,Clothing,1,669.17,669.17
T0007681,C01267,2024-04-03,Web,Credit Card,Toys,3,451.73,1355.19
T0006287,C01039,2024-04-04,Web,Credit Card,Clothing,2,342.27,684.54
T0000953,C00157,2024-04-05,Web,Cash,Beauty,1,2492.72,2492.72
T0008291,C01366,2024-04-06,In-Store,Credit Card,Electronics,1,5728.25,5728.25
T0009959,C00050,2024-04-06,In-Store,Wallet,Home & Kitchen,1,2287.27,2287.27
T0007666,C01265,2024-04-07,Web,Debit Card,Sports,3,610.18,1830.54
T0004536,C00755,2024-04-07,Web,Credit Card,Toys,1,2593.89,2593.89
T0009444,C01566,2024-04-08,Web,Debit Card,Books,2,469.77,939.53
T0000929,C00152,2024-04-08,Web,Credit Card,Home & Kitchen,3,765.48,2296.45
T0007840,C01292,2024-04-08,In-Store,Cash,Home & Kitchen,1,1473.2,1473.2
T0002499,C00412,2024-04-09,Web,Debit Card,Toys,1,867.82,867.82
T0000428,C00069,2024-04-10,Mobile App,Credit Card,Home & Kitchen,1,1786.53,1786.53
T0004501,C00750,2024-04-10,Web,Credit Card,Home & Kitchen,1,892.45,892.45
T0004830,C00802,2024-04-10,Web,Debit Card,Books,1,2369.28,2369.28
T0004218,C00706,2024-04-11,Web,Credit Card,Electronics,2,1269.37,2538.74
T0008337,C01374,2024-04-11,Web,Credit Card,Home & Kitchen,1,250.27,250.27
T0001655,C00272,2024-04-11,Web,Cash,Beauty,1,1094.39,1094.39
T0002435,C00402,2024-04-11,In-Store,Credit Card,Clothing,1,1726.72,1726.72
T0008829,C01459,2024-04-11,Mobile App,Credit Card,Beauty,1,2550.27,2550.27
T0009874,C00038,2024-04-12,Web,Credit Card,Sports,1,1322.12,1322.12
T0006449,C01063,2024-04-12,Web,Credit Card,Books,1,2231.08,2231.08
T0005546,C00922,2024-04-12,Mobile App,Credit Card,Books,1,1598.99,1598.99
T0004798,C00796,2024-04-13,Mobile App,Credit Card,Sports,2,272.54,545.07
T0002635,C00435,2024-04-14,In-Store,Credit Card,Beauty,1,2858.8,2858.8
T0009932,C00047,2024-04-15,Web,Debit Card,Books,2,905.21,1810.42
T0006407,C01056,2024-04-16,Mobile App,Credit Card,Sports,1,1171.49,1171.49
T0009736,C00016,2024-04-16,Web,Credit Card,Home & Kitchen,1,802.37,802.37
T0004043,C00677,2024-04-17,Web,,Beauty,1,1764.97,1764.97
T0003962,C00664,2024-04-18,Mobile App,Debit Card,Electronics,1,835.21,835.21
T0002478,C00409,2024-04-18,Web,Debit Card,Electronics,2,237.95,475.91
T0002514,C00414,2024-04-18,Web,Credit Card,Books,1,2163.36,2163.36
T0005326,C00890,2024-04-19,Mobile App,Debit Card,Sports,2,761.77,1523.53
T0007195,C01187,2024-04-19,Web,Wallet,Sports,2,578.28,1156.56
T0009817,C00028,2024-04-19,Web,Cash,Clothing,2,784.34,1568.68
T0004750,C00788,2024-04-20,Mobile App,Credit Card,Books,1,2019.77,2019.77
T0007783,C01283,2024-04-20,Web,Debit Card,Sports,2,908.43,1816.87
T0005949,C00985,2024-04-20,Web,Credit Card,Books,1,823.34,823.34
T0004412,C00737,2024-04-21,In-Store,Credit Card,Home & Kitchen,1,1238.02,1238.02
T0004739,C00786,2024-04-21,Web,Debit Card,Sports,3,551.51,1654.54
T0007952,C01313,2024-04-21,In-Store,Debit Card,Toys,1,1387.23,1387.23
T0002043,C00333,2024-04-22,Mobile App,Credit Card,Beauty,1,1430.84,1430.84
T0006969,C01154,2024-04-22,Mobile App,Debit Card,Home & Kitchen,1,2363.95,2363.95
T0007871,C01297,2024-04-22,In-Store,Cash,Beauty,3,106.28,318.85
T0006688,C01107,2024-04-23,In-Store,Cash,Toys,1,1985.29,1985.29
T0006509,C01073,2024-04-24,Web,Wallet,Books,3,712.17,2136.51
T0001986,C00325,2024-04-24,Web,Credit Card,Sports,2,1931.94,3863.87
T0005932,C00981,2024-04-25,Web,Credit Card,Home & Kitchen,1,850.33,850.33
T0003332,C00555,2024-04-26,In-Store,Debit Card,Toys,3,587.76,1763.27
T0009099,C01509,2024-04-26,Web,Credit Card,Books,1,2000.24,2000.24
T0001164,C00191,2024-04-26,Mobile App,Credit Card,Toys,3,237.36,712.08
T0001585,C00260,2024-04-27,Mobile App,Debit Card,Beauty,1,1100.06,1100.06
T0004344,C00727,2024-04-27,Web,Debit Card,Beauty,1,2144.49,2144.49
T0001651,C00271,2024-04-27,In-Store,Cash,Home & Kitchen,1,2346.47,2346.47
T0004130,C00690,2024-04-28,Web,Credit Card,Toys,1,628.86,628.86
T0005328,C00890,2024-04-28,Mobile App,Credit Card,Books,1,1913.95,1913.95
T0009463,C01569,2024-04-29,In-Store,Credit Card,Sports,4,413.47,1653.87
T0000241,C00039,2024-04-29,Web,Debit Card,Beauty,3,517.92,1553.76
T0007935,C01310,2024-04-30,Mobile App,Cash,Electronics,1,1771.49,1771.49
T0008454,C01395,2024-05-01,Web,Cash,Beauty,1,3212.47,3212.47
T0005891,C00974,2024-05-01,In-Store,Wallet,Toys,1,351.32,351.32
T0001054,C00173,2024-05-02,Mobile App,Wallet,Beauty,1,1089.72,1089.72
T0000443,C00071,2024-05-02,Web,Debit Card,Toys,1,1838.51,1838.51
T0002921,C00488,2024-05-02,Web,Credit Card,Home & Kitchen,1,2576.74,2576.74
T0006979,C01155,2024-05-03,In-Store,Credit Card,Toys,3,1557.06,4671.19
T0006104,C01009,2024-05-04,Mobile App,Credit Card,Sports,5,182.79,913.94
T0004651,C00772,2024-05-05,In-Store,,Toys,1,889.98,889.98
T0006140,C01015,2024-05-06,Mobile App,Wallet,Toys,2,1144.92,2289.84
T0000969,C00160,2024-05-06,Mobile App,Credit Card,Clothing,3,478.9,1436.7
T0006376,C01052,2024-05-06,Web,,Toys,3,1580.25,4740.75
T0009796,C00025,2024-05-07,Web,Credit Card,Home & Kitchen,1,1036.22,1036.22
T0009169,C01522,2024-05-07,,Debit Card,Electronics,3,485.26,1455.77
T0004289,C00716,2024-05-08,Web,Cash,Books,4,252.76,1011.03
T0008775,C01449,2024-05-09,Mobile App,Wallet,Home & Kitchen,1,1233.15,1233.15
T0009458,C01568,2024-05-09,Web,Credit Card,Beauty,3,293.26,879.78
T0000832,C00136,2024-10-05,Mobile App,Credit Card,Clothing,1,1690.97,1690.97
T0005796,C00957,2024-05-10,Mobile App,Cash,Sports,1,1896.41,1896.41
T0006114,C01011,2024-05-11,Web,Cash,Sports,1,1870.18,1870.18
T0004961,C00826,2024-05-11,Mobile App,Cash,Electronics,1,1200.45,1200.45
T0003492,C00585,2024-05-12,Mobile App,,Electronics,3,291.6,874.8
T0006106,C01009,2024-05-13,Mobile App,Credit Card,Electronics,2,1096.72,2193.43
T0002357,C00387,2024-05-13,Web,Credit Card,Books,2,592.35,1184.7
T0007458,C01230,2024-05-13,Web,Credit Card,Electronics,2,665.34,1330.68
T0007529,C01241,2024-05-13,Web,Cash,Electronics,1,1274.63,1274.63
T0004795,C00796,2024-05-14,Web,Wallet,Electronics,1,690.57,690.57
T0006052,C01000,2024-05-14,Mobile App,Debit Card,Home & Kitchen,1,1784.3,1784.3
T0003630,C00608,2024-05-15,Mobile App,Debit Card,Beauty,1,1153.13,1153.13
T0001695,C00280,2024-05-15,In-Store,Credit Card,Sports,1,1013.21,1013.21
T0008074,C01332,2024-05-15,Web,Wallet,Books,1,2322.24,2322.24
T0009207,C01530,2024-05-16,In-Store,Debit Card,Toys,1,1388.95,1388.95
T0006069,C01002,2024-05-17,Web,Credit Card,Electronics,1,747.94,747.94
T0008517,C01407,2024-05-17,,Credit Card,Electronics,1,867.79,867.79
T0003117,C00521,2024-05-18,Web,Credit Card,Home & Kitchen,2,762.37,1524.73
T0003310,C00550,2024-05-18,Web,Credit Card,Home & Kitchen,1,969.73,969.73
T0003439,C00575,2024-05-18,Web,Credit Card,Clothing,1,265.17,265.17
T0007365,C01216,2024-05-18,Mobile App,Cash,Electronics,1,2747.23,2747.23
T0009154,C01519,2024-05-18,Web,Credit Card,Sports,3,765.89,2297.66
T0008435,C01392,2024-05-19,,Credit Card,Home & Kitchen,1,1051.35,1051.35
T0009790,C00024,2024-05-19,Web,Cash,Sports,1,115.27,115.27
T0006405,C01056,2024-05-19,Mobile App,Credit Card,Toys,1,1257.32,1257.32
T0006548,C01081,2024-05-20,Web,Credit Card,Toys,2,834.8,1669.6
T0008728,C01440,2024-05-20,Web,Debit Card,Sports,1,1861.33,1861.33
T0002223,C00365,2024-05-21,Mobile App,,Toys,1,3812.69,3812.69
T0006844,C01135,2024-05-21,Web,Credit Card,Electronics,4,433.93,1735.73
T0001406,C00232,2024-05-21,Mobile App,Debit Card,Electronics,1,1760.57,1760.57
T0008657,C01428,2024-05-22,Mobile App,Wallet,Electronics,1,871.83,871.83
T0006594,C01088,2024-05-22,Web,Debit Card,Clothing,1,1519.41,1519.41
T0003479,C00583,2024-05-24,Mobile App,Debit Card,Sports,1,585.74,585.74
T0005006,C00834,2024-05-24,Web,Credit Card,Sports,2,1023.24,2046.48
T0009090,C01507,2024-05-25,Web,Credit Card,Electronics,3,405.44,1216.33
T0005220,C00871,2024-05-26,Mobile App,Credit Card,Beauty,3,401.91,1205.74
T0005917,C00978,2024-05-26,Mobile App,Debit Card,Beauty,2,363.64,727.28
T0000481,C00076,2024-05-27,Mobile App,Credit Card,Books,7,201.42,1409.92
T0000131,C00021,2024-05-27,Mobile App,Cash,Beauty,1,1384.12,1384.12
T0005939,C00982,2024-05-27,Web,Wallet,Electronics,1,1042.5,1042.5
T0007162,C01181,2024-05-28,Mobile App,Cash,Home & Kitchen,4,548.46,2193.85
T0007489,C01236,2024-05-29,Mobile App,Debit Card,Beauty,2,979.65,1959.29
T0002295,C00376,2024-05-29,Web,Credit Card,Beauty,1,1634.0,1634.0
T0002018,C00329,2024-05-29,In-Store,Cash,Books,1,2469.33,2469.33
T0003378,C00563,2024-05-30,In-Store,Credit Card,Sports,1,729.46,729.46
T0000634,C00100,2024-05-30,Mobile App,Credit Card,Clothing,3,295.98,887.93
T0004145,C00693,2024-05-30,Web,Cash,Sports,4,192.85,771.41
T0009272,C01540,2024-05-31,Mobile App,Credit Card,Sports,1,1033.35,1033.35
T0004617,C00767,2024-05-31,Mobile App,Wallet,Books,1,2609.94,2609.94
T0000878,C00142,2024-06-01,Web,Credit Card,Toys,3,956.16,2868.47
T0005448,C00909,2024-06-02,In-Store,Wallet,Sports,1,2029.39,2029.39
